16.2772	11.3124	-0.168858	
16.2689	11.3236	-0.168709	
16.2606	11.3347	-0.168559	
16.2524	11.3458	-0.16841	
16.2441	11.357	-0.16826	
16.2358	11.3681	-0.168111	
16.2275	11.3792	-0.167961	
16.2192	11.3904	-0.167811	
16.2109	11.4015	-0.167662	
16.2026	11.4126	-0.167512	
16.1943	11.4238	-0.167363	
16.186	11.4349	-0.167213	
16.1777	11.446	-0.167064	
16.1694	11.4572	-0.166914	
16.1611	11.4683	-0.166765	
16.1528	11.4794	-0.166615	
16.1445	11.4906	-0.166465	
16.1362	11.5017	-0.166316	
16.1279	11.5128	-0.166166	
16.1196	11.524	-0.166017	
16.1113	11.5351	-0.165867	
16.103	11.5462	-0.165718	
16.0947	11.5574	-0.165568	
16.0864	11.5685	-0.165419	
16.0782	11.5796	-0.165269	
16.0699	11.5907	-0.165119	
16.0616	11.6019	-0.16497	
16.0533	11.613	-0.16482	
16.045	11.6241	-0.164671	
16.0367	11.6353	-0.164521	
16.0284	11.6464	-0.164372	
16.0201	11.6575	-0.164222	
16.0118	11.6687	-0.164073	
16.0035	11.6798	-0.163923	
15.9952	11.6909	-0.163774	
15.9869	11.7021	-0.163624	
15.9786	11.7132	-0.163474	
15.9703	11.7243	-0.163325	
15.962	11.7355	-0.163175	
15.9537	11.7466	-0.163026	
15.9454	11.7577	-0.162876	
15.9371	11.7689	-0.162727	
15.9288	11.78	-0.162577	
15.9205	11.7911	-0.162428	
15.9122	11.8023	-0.162278	
15.904	11.8134	-0.162128	
15.8957	11.8245	-0.161979	
15.8874	11.8357	-0.161829	
15.8791	11.8468	-0.16168	
15.8708	11.8579	-0.16153	
15.8625	11.8691	-0.161381	
15.8542	11.8802	-0.161231	
15.8459	11.8913	-0.161082	
15.8376	11.9025	-0.160932	
15.8293	11.9136	-0.160782	
15.821	11.9247	-0.160633	
15.8127	11.9359	-0.160483	
15.8044	11.947	-0.160334	
15.7961	11.9581	-0.160184	
15.7878	11.9693	-0.160035	
15.7795	11.9804	-0.159885	
15.7712	11.9915	-0.159736	
15.7629	12.0027	-0.159586	
15.7546	12.0138	-0.159437	
15.7463	12.0249	-0.159287	
15.738	12.0361	-0.159137	
15.7297	12.0472	-0.158988	
15.7215	12.0583	-0.158838	
15.7132	12.0695	-0.158689	
15.7049	12.0806	-0.158539	
15.6966	12.0917	-0.15839	
15.6883	12.1029	-0.15824	
15.68	12.114	-0.158091	
15.6717	12.1251	-0.157941	
15.6634	12.1362	-0.157791	
15.6551	12.1474	-0.157642	
15.6468	12.1585	-0.157492	
15.6385	12.1696	-0.157343	
15.6302	12.1808	-0.157193	
15.6219	12.1919	-0.157044	
15.6136	12.203	-0.156894	
15.6053	12.2142	-0.156745	
15.597	12.2253	-0.156595	
15.5887	12.2364	-0.156446	
15.5804	12.2476	-0.156296	
15.5721	12.2587	-0.156146	
15.5638	12.2698	-0.155997	
15.5555	12.281	-0.155847	
15.5473	12.2921	-0.155698	
15.539	12.3032	-0.155548	
15.5307	12.3144	-0.155399	
15.5224	12.3255	-0.155249	
15.5141	12.3366	-0.1551	
15.5058	12.3478	-0.15495	
15.4975	12.3589	-0.1548	
15.4892	12.37	-0.154651	
15.4809	12.3812	-0.154501	
15.4726	12.3923	-0.154352	
15.4643	12.4034	-0.154202	
15.456	12.4146	-0.154053	
15.4477	12.4257	-0.153903	
15.4394	12.4368	-0.153754	
15.4311	12.448	-0.153604	
15.4228	12.4591	-0.153454	
15.4145	12.4702	-0.153305	
15.4062	12.4814	-0.153155	
15.3979	12.4925	-0.153006	
15.3896	12.5036	-0.152856	
15.3813	12.5148	-0.152707	
15.3731	12.5259	-0.152557	
15.3648	12.537	-0.152408	
15.3565	12.5482	-0.152258	
15.3482	12.5593	-0.152109	
15.3399	12.5704	-0.151959	
15.3316	12.5816	-0.151809	
15.3233	12.5927	-0.15166	
15.315	12.6038	-0.15151	
15.3067	12.615	-0.151361	
15.2984	12.6261	-0.151211	
15.2901	12.6372	-0.151062	
15.2818	12.6483	-0.150912	
15.2735	12.6595	-0.150763	
15.2652	12.6706	-0.150613	
15.2569	12.6817	-0.150463	
15.2486	12.6929	-0.150314	
15.2403	12.704	-0.150164	
15.232	12.7151	-0.150015	
15.2237	12.7263	-0.149865	
15.2154	12.7374	-0.149716	
15.2071	12.7485	-0.149566	
15.1988	12.7597	-0.149417	
15.1906	12.7708	-0.149267	
15.1823	12.7819	-0.149118	
15.174	12.7931	-0.148968	
15.1657	12.8042	-0.148818	
15.1574	12.8153	-0.148669	
15.1491	12.8265	-0.148519	
15.1408	12.8376	-0.14837	
15.1325	12.8487	-0.14822	
15.1242	12.8599	-0.148071	
15.1159	12.871	-0.147921	
15.1076	12.8821	-0.147772	
15.0993	12.8933	-0.147622	
15.091	12.9044	-0.147472	
15.0827	12.9155	-0.147323	
15.0744	12.9267	-0.147173	
15.0661	12.9378	-0.147024	
15.0578	12.9489	-0.146874	
15.0495	12.9601	-0.146725	
15.0412	12.9712	-0.146575	
15.0329	12.9823	-0.146426	
15.0246	12.9935	-0.146276	
15.0164	13.0046	-0.146127	
15.0081	13.0157	-0.145977	
14.9998	13.0269	-0.145827	
14.9915	13.038	-0.145678	
14.9832	13.0491	-0.145528	
14.9749	13.0603	-0.145379	
14.9666	13.0714	-0.145229	
14.9583	13.0825	-0.14508	
14.95	13.0937	-0.14493	
14.9417	13.1048	-0.144781	
